amount,transaction_type,merchant_category,device_type,location,hour,customer_age,transaction_frequency,is_fraud
35914,POS,Luxury,Desktop,Hyderabad,14,68,12,0
28456,POS,Luxury,Mobile,Hyderabad,12,24,20,0
47603,Online,Luxury,Mobile,Hyderabad,2,48,44,0
46844,POS,Food,Laptop,Mumbai,16,18,7,0
20652,ATM,Travel,Laptop,Chennai,14,46,18,0
27600,ATM,Luxury,Laptop,Delhi,3,67,4,0
28673,ATM,Food,Laptop,Chennai,8,54,25,0
20063,ATM,Food,Laptop,Pune,15,21,39,0
17726,Online,Grocery,Desktop,Delhi,5,45,20,0
21229,Online,Grocery,Laptop,Hyderabad,23,36,47,1
20175,Online,Luxury,Desktop,Hyderabad,16,66,37,0
25715,POS,Electronics,Desktop,Chennai,0,20,31,0
31532,Online,Grocery,Desktop,Mumbai,13,37,44,0
3642,Online,Electronics,Desktop,Pune,23,53,21,0
33842,POS,Grocery,Desktop,Pune,17,51,46,0
38653,POS,Grocery,Laptop,Hyderabad,12,53,25,0
7114,ATM,Grocery,Desktop,Chennai,7,68,44,0
35953,ATM,Luxury,Laptop,Bangalore,15,23,2,0
21525,ATM,Luxury,Laptop,Chennai,22,24,34,0
20266,Online,Travel,Laptop,Bangalore,20,50,22,0
11988,ATM,Electronics,Laptop,Hyderabad,4,42,23,0
8683,ATM,Electronics,Desktop,Bangalore,4,18,11,0
41196,POS,Food,Desktop,Pune,3,30,11,0
38042,ATM,Food,Desktop,Chennai,9,51,8,0
40045,ATM,Travel,Desktop,Chennai,6,53,18,0
1164,ATM,Luxury,Desktop,Delhi,20,33,37,0
31816,POS,Luxury,Mobile,Chennai,1,21,39,0
22610,POS,Electronics,Laptop,Chennai,16,70,42,0
29734,ATM,Luxury,Desktop,Delhi,5,61,15,0
49460,POS,Travel,Desktop,Hyderabad,23,52,38,1
49055,ATM,Luxury,Laptop,Pune,8,51,28,0
16473,Online,Luxury,Desktop,Chennai,7,44,50,0
850,Online,Grocery,Laptop,Bangalore,6,51,20,0
11146,Online,Food,Laptop,Hyderabad,3,20,19,0
44225,Online,Grocery,Laptop,Chennai,21,47,27,0
20783,ATM,Luxury,Laptop,Bangalore,19,24,39,0
23148,POS,Grocery,Laptop,Hyderabad,7,50,9,0
7440,ATM,Grocery,Mobile,Delhi,19,31,13,0
43494,ATM,Travel,Mobile,Delhi,3,44,35,0
44599,ATM,Luxury,Laptop,Hyderabad,10,57,5,0
18901,ATM,Electronics,Mobile,Mumbai,11,28,4,0
33333,Online,Travel,Laptop,Hyderabad,2,56,11,0
24232,Online,Food,Desktop,Bangalore,22,51,15,0
47441,ATM,Travel,Desktop,Chennai,16,39,25,0
18349,Online,Grocery,Desktop,Mumbai,7,35,26,0
40781,Online,Food,Mobile,Mumbai,18,24,16,0
1663,POS,Grocery,Laptop,Delhi,15,38,13,0
39328,POS,Grocery,Laptop,Pune,17,61,39,0
945,ATM,Food,Laptop,Mumbai,22,21,22,0
17293,ATM,Luxury,Mobile,Mumbai,4,26,32,0
47808,ATM,Food,Mobile,Delhi,7,33,3,0
22133,POS,Electronics,Laptop,Mumbai,8,25,4,0
7419,ATM,Electronics,Laptop,Pune,7,57,10,0
31821,Online,Travel,Mobile,Hyderabad,0,19,3,0
20826,ATM,Grocery,Mobile,Delhi,23,50,42,1
41771,ATM,Luxury,Mobile,Hyderabad,2,24,27,0
18511,Online,Food,Laptop,Mumbai,7,68,28,0
40339,POS,Grocery,Desktop,Hyderabad,16,46,18,0
14971,Online,Food,Laptop,Mumbai,14,37,26,0
12874,Online,Grocery,Desktop,Bangalore,8,61,1,0
43324,POS,Electronics,Mobile,Hyderabad,9,27,10,0
34839,POS,Luxury,Desktop,Mumbai,20,55,1,0
49618,ATM,Grocery,Mobile,Bangalore,7,29,11,0
39913,Online,Travel,Desktop,Pune,1,19,20,0
17028,Online,Travel,Mobile,Hyderabad,12,24,50,0
16694,Online,Food,Desktop,Mumbai,18,68,39,0
1152,Online,Grocery,Mobile,Chennai,19,45,18,0
2840,POS,Electronics,Mobile,Delhi,11,39,4,0
9438,ATM,Grocery,Laptop,Mumbai,19,67,39,0
10504,ATM,Travel,Laptop,Hyderabad,1,34,46,0
20277,ATM,Food,Laptop,Bangalore,0,47,21,0
373,ATM,Grocery,Mobile,Chennai,20,47,38,0
4438,POS,Food,Desktop,Bangalore,5,57,43,0
16037,Online,Electronics,Laptop,Mumbai,6,61,20,0
15341,POS,Grocery,Mobile,Chennai,5,40,49,0
371,Online,Travel,Mobile,Hyderabad,1,21,15,0
17231,POS,Electronics,Desktop,Bangalore,22,42,24,0
12214,POS,Food,Laptop,Pune,4,30,32,0
5073,POS,Food,Desktop,Pune,6,59,12,0
24892,Online,Travel,Mobile,Pune,14,31,35,0
7840,Online,Luxury,Laptop,Chennai,15,69,37,0
10812,ATM,Food,Desktop,Mumbai,13,48,20,0
12160,POS,Travel,Desktop,Bangalore,3,52,42,0
49237,POS,Grocery,Desktop,Hyderabad,6,54,40,0
32801,ATM,Food,Laptop,Bangalore,0,28,10,0
45297,POS,Grocery,Desktop,Delhi,7,27,1,0
21605,POS,Food,Mobile,Pune,4,23,22,0
35392,Online,Luxury,Mobile,Pune,13,20,44,0
12880,Online,Food,Laptop,Pune,23,68,47,0
28881,ATM,Food,Mobile,Mumbai,18,57,1,0
3176,ATM,Electronics,Desktop,Pune,2,62,25,0
13321,POS,Luxury,Laptop,Mumbai,8,20,1,0
9039,Online,Electronics,Desktop,Hyderabad,6,66,7,0
44443,Online,Food,Mobile,Hyderabad,19,60,50,0
753,POS,Travel,Mobile,Bangalore,22,47,23,0
24111,ATM,Luxury,Desktop,Delhi,7,45,4,0
43379,ATM,Grocery,Desktop,Hyderabad,18,42,38,0
49535,Online,Grocery,Laptop,Hyderabad,3,31,14,0
37778,POS,Luxury,Laptop,Chennai,23,27,32,1
42068,ATM,Travel,Desktop,Hyderabad,18,35,27,0
7213,Online,Electronics,Mobile,Mumbai,2,66,18,0
40911,ATM,Food,Mobile,Hyderabad,13,47,16,0
19808,Online,Electronics,Desktop,Delhi,19,33,27,0
11903,ATM,Travel,Mobile,Mumbai,17,68,16,0
12671,ATM,Electronics,Laptop,Chennai,2,20,15,0
3000,POS,Travel,Laptop,Bangalore,16,28,49,0
33635,Online,Food,Laptop,Delhi,11,59,48,0
31359,ATM,Luxury,Desktop,Bangalore,17,61,26,0
26326,POS,Grocery,Mobile,Pune,12,48,6,0
46507,Online,Travel,Laptop,Delhi,20,66,10,0
32253,ATM,Electronics,Mobile,Pune,15,23,26,0
11006,ATM,Travel,Desktop,Bangalore,9,66,29,0
47595,POS,Travel,Desktop,Bangalore,12,37,10,0
9446,POS,Food,Desktop,Hyderabad,3,48,19,0
16502,ATM,Luxury,Laptop,Mumbai,6,21,22,0
29767,POS,Grocery,Desktop,Chennai,9,62,39,0
26652,ATM,Luxury,Laptop,Mumbai,0,49,26,0
31276,Online,Luxury,Desktop,Mumbai,2,59,38,0
31263,Online,Travel,Desktop,Mumbai,3,67,42,0
33917,Online,Grocery,Mobile,Bangalore,6,67,40,0
11390,Online,Grocery,Mobile,Mumbai,12,25,8,0
35213,ATM,Luxury,Desktop,Pune,6,53,50,0
3753,POS,Travel,Desktop,Chennai,6,69,24,0
38611,ATM,Travel,Desktop,Hyderabad,16,68,47,0
5079,POS,Travel,Laptop,Mumbai,10,62,37,0
18629,POS,Luxury,Desktop,Bangalore,5,28,29,0
18547,Online,Travel,Desktop,Delhi,5,44,22,0
8127,POS,Food,Laptop,Chennai,6,30,38,0
20879,Online,Travel,Laptop,Hyderabad,6,56,1,0
24972,POS,Luxury,Desktop,Mumbai,1,69,30,0
41735,POS,Grocery,Laptop,Pune,9,64,38,0
40321,ATM,Electronics,Laptop,Chennai,10,57,38,0
49086,ATM,Grocery,Laptop,Pune,14,33,7,0
4042,ATM,Food,Laptop,Delhi,14,35,1,0
7696,Online,Electronics,Laptop,Bangalore,19,19,22,0
11532,POS,Luxury,Laptop,Hyderabad,6,23,25,0
36015,ATM,Grocery,Laptop,Mumbai,5,19,8,0
7312,ATM,Food,Desktop,Mumbai,0,19,19,0
21488,Online,Travel,Laptop,Hyderabad,17,34,38,0
49561,ATM,Food,Laptop,Chennai,12,40,19,0
34343,POS,Food,Desktop,Chennai,18,36,33,0
39297,POS,Travel,Laptop,Hyderabad,15,42,14,0
45222,Online,Electronics,Laptop,Chennai,3,30,15,0
36367,POS,Travel,Mobile,Hyderabad,6,59,34,0
24750,ATM,Travel,Mobile,Pune,10,67,39,0
24417,Online,Travel,Laptop,Bangalore,21,65,8,0
15867,ATM,Travel,Desktop,Bangalore,3,33,22,0
37397,ATM,Travel,Laptop,Bangalore,18,23,34,0
7618,ATM,Luxury,Mobile,Delhi,4,53,25,0
9082,ATM,Electronics,Desktop,Hyderabad,11,62,47,0
44910,Online,Electronics,Laptop,Pune,22,65,1,0
21055,Online,Electronics,Laptop,Pune,5,67,16,0
45776,POS,Food,Desktop,Mumbai,22,52,29,0
3155,ATM,Electronics,Desktop,Pune,19,44,18,0
47566,ATM,Food,Mobile,Delhi,15,65,18,0
33434,POS,Travel,Desktop,Bangalore,22,45,37,0
43988,Online,Luxury,Desktop,Mumbai,19,57,16,0
3799,POS,Electronics,Laptop,Chennai,17,30,40,0
16246,ATM,Travel,Mobile,Chennai,5,43,41,0
10920,ATM,Electronics,Desktop,Hyderabad,23,20,6,0
41469,Online,Grocery,Mobile,Chennai,0,65,5,0
42370,Online,Food,Desktop,Bangalore,0,39,1,0
33206,Online,Food,Desktop,Bangalore,12,54,26,0
46627,POS,Electronics,Mobile,Chennai,17,22,26,0
29010,Online,Travel,Desktop,Bangalore,23,60,15,0
46379,Online,Electronics,Mobile,Delhi,0,62,47,0
6411,POS,Travel,Laptop,Mumbai,17,39,6,0
25721,POS,Electronics,Mobile,Mumbai,2,61,7,0
29172,POS,Grocery,Laptop,Mumbai,7,34,43,0
44120,ATM,Electronics,Desktop,Chennai,21,68,38,0
21279,POS,Food,Desktop,Mumbai,2,30,48,0
4217,POS,Grocery,Laptop,Hyderabad,7,65,6,0
46145,Online,Travel,Laptop,Hyderabad,19,42,20,0
13718,Online,Travel,Desktop,Bangalore,0,64,36,0
5336,POS,Luxury,Desktop,Delhi,12,60,31,0
37613,POS,Electronics,Mobile,Hyderabad,21,29,47,0
11797,POS,Food,Mobile,Delhi,10,55,2,0
25265,ATM,Luxury,Desktop,Delhi,9,62,32,0
39689,Online,Electronics,Desktop,Chennai,14,43,5,0
18725,POS,Grocery,Mobile,Hyderabad,16,51,34,0
33771,POS,Electronics,Laptop,Hyderabad,14,64,41,0
47794,Online,Grocery,Laptop,Hyderabad,7,52,38,0
19232,ATM,Electronics,Mobile,Chennai,8,46,6,0
20610,Online,Luxury,Laptop,Mumbai,7,64,25,0
37112,ATM,Food,Mobile,Mumbai,22,57,25,0
12483,ATM,Electronics,Mobile,Hyderabad,12,42,10,0
4324,POS,Travel,Desktop,Hyderabad,14,43,16,0
9437,ATM,Luxury,Desktop,Bangalore,2,47,14,0
25377,POS,Travel,Mobile,Pune,1,25,9,0
17396,Online,Luxury,Laptop,Delhi,18,63,48,0
30520,ATM,Grocery,Mobile,Bangalore,8,42,32,0
37070,ATM,Travel,Desktop,Delhi,5,54,33,0
12344,ATM,Electronics,Laptop,Hyderabad,15,61,50,0
6779,ATM,Food,Mobile,Bangalore,17,47,5,0
30629,POS,Electronics,Mobile,Mumbai,20,39,24,0
13577,POS,Travel,Desktop,Delhi,3,51,40,0
38982,ATM,Luxury,Mobile,Mumbai,14,55,24,0
37155,POS,Luxury,Mobile,Delhi,21,18,21,0
6146,Online,Travel,Desktop,Mumbai,19,67,34,0
22153,Online,Travel,Mobile,Mumbai,9,55,45,0
8753,POS,Food,Mobile,Hyderabad,6,35,31,0
18393,Online,Travel,Laptop,Pune,0,39,2,0
37027,POS,Grocery,Desktop,Bangalore,22,63,31,0
23615,ATM,Grocery,Mobile,Delhi,14,62,9,0
26162,Online,Travel,Mobile,Hyderabad,21,46,23,0
36302,ATM,Travel,Laptop,Chennai,12,54,2,0
44757,Online,Grocery,Desktop,Delhi,5,22,48,0
988,Online,Electronics,Laptop,Mumbai,18,69,10,0
17905,ATM,Electronics,Mobile,Delhi,18,70,25,0
48842,POS,Travel,Desktop,Delhi,20,54,35,0
37101,ATM,Grocery,Mobile,Hyderabad,0,67,24,0
6214,POS,Luxury,Desktop,Pune,12,47,9,0
35726,POS,Electronics,Laptop,Delhi,0,24,30,0
10787,Online,Food,Desktop,Chennai,20,23,20,0
34272,Online,Food,Desktop,Mumbai,13,28,4,0
34249,POS,Travel,Laptop,Mumbai,6,33,5,0
7982,ATM,Food,Desktop,Bangalore,22,58,36,0
31510,POS,Luxury,Desktop,Hyderabad,16,35,19,0
15559,Online,Food,Mobile,Chennai,3,37,38,0
41633,Online,Electronics,Mobile,Chennai,2,19,2,0
36810,POS,Travel,Mobile,Pune,19,36,43,0
15118,ATM,Electronics,Desktop,Pune,15,29,48,0
35929,Online,Electronics,Laptop,Delhi,3,62,42,0
44958,ATM,Food,Mobile,Delhi,14,51,19,0
8532,Online,Grocery,Laptop,Bangalore,23,57,8,0
42395,ATM,Travel,Laptop,Chennai,1,60,40,0
13886,ATM,Travel,Desktop,Bangalore,14,40,15,0
24781,POS,Travel,Desktop,Hyderabad,1,58,50,0
19145,POS,Grocery,Mobile,Chennai,3,23,6,0
7948,POS,Food,Laptop,Mumbai,10,27,35,0
41848,Online,Luxury,Mobile,Mumbai,7,18,26,0
15323,Online,Luxury,Laptop,Delhi,1,29,28,0
6089,Online,Luxury,Desktop,Mumbai,8,45,21,0
5402,Online,Grocery,Desktop,Mumbai,8,43,36,0
21515,POS,Electronics,Laptop,Hyderabad,10,41,9,0
33053,POS,Luxury,Mobile,Mumbai,21,43,22,0
7949,Online,Grocery,Laptop,Pune,11,51,19,0
41555,ATM,Luxury,Mobile,Mumbai,1,33,12,0
45688,ATM,Travel,Laptop,Bangalore,0,46,1,0
11590,Online,Travel,Laptop,Bangalore,4,19,30,0
49448,ATM,Grocery,Mobile,Pune,16,24,18,0
5899,Online,Travel,Mobile,Pune,19,28,10,0
8387,ATM,Luxury,Laptop,Hyderabad,11,22,4,0
47242,POS,Food,Laptop,Delhi,18,30,30,0
3803,Online,Food,Mobile,Hyderabad,8,49,10,0
3148,POS,Grocery,Desktop,Pune,0,24,40,0
34008,POS,Travel,Mobile,Mumbai,3,21,17,0
40631,POS,Luxury,Desktop,Bangalore,21,18,6,0
2568,POS,Luxury,Desktop,Pune,8,53,44,0
28509,Online,Luxury,Laptop,Delhi,19,42,44,0
24980,POS,Travel,Desktop,Chennai,19,68,4,0
9959,POS,Grocery,Mobile,Chennai,4,55,17,0
22852,POS,Travel,Mobile,Hyderabad,4,23,50,0
30548,ATM,Luxury,Desktop,Bangalore,15,27,44,0
30110,Online,Electronics,Desktop,Delhi,0,33,12,0
5513,Online,Travel,Desktop,Chennai,10,37,30,0
35875,POS,Luxury,Mobile,Delhi,20,28,31,0
22779,POS,Electronics,Desktop,Delhi,1,34,23,0
26406,Online,Luxury,Mobile,Mumbai,23,35,40,1
34778,Online,Electronics,Desktop,Hyderabad,21,41,35,0
24085,ATM,Grocery,Desktop,Hyderabad,18,70,32,0
20118,ATM,Electronics,Desktop,Delhi,23,30,14,0
42337,ATM,Grocery,Laptop,Pune,1,50,4,0
24807,ATM,Food,Mobile,Pune,11,42,37,0
44467,POS,Travel,Mobile,Delhi,16,35,4,0
6791,POS,Grocery,Desktop,Delhi,22,52,29,0
12066,ATM,Electronics,Desktop,Bangalore,16,23,27,0
34712,ATM,Luxury,Mobile,Delhi,8,55,17,0
19307,ATM,Luxury,Desktop,Bangalore,19,28,45,0
37527,ATM,Travel,Laptop,Hyderabad,0,26,39,0
14434,ATM,Luxury,Laptop,Mumbai,15,24,8,0
3753,ATM,Food,Mobile,Bangalore,21,52,14,0
24746,POS,Electronics,Laptop,Bangalore,0,33,42,0
18022,POS,Electronics,Mobile,Bangalore,16,54,5,0
19455,POS,Luxury,Mobile,Chennai,10,51,35,0
41716,Online,Food,Desktop,Hyderabad,23,62,31,1
32424,POS,Grocery,Laptop,Mumbai,11,64,18,0
25231,POS,Travel,Mobile,Delhi,1,46,25,0
38625,POS,Travel,Desktop,Hyderabad,1,52,26,0
13725,POS,Food,Desktop,Hyderabad,20,34,49,0
35303,ATM,Luxury,Mobile,Pune,10,20,3,0
20536,Online,Luxury,Mobile,Bangalore,13,53,25,0
25217,ATM,Travel,Laptop,Chennai,20,67,40,0
2087,Online,Travel,Laptop,Pune,2,49,11,0
12193,Online,Electronics,Desktop,Hyderabad,1,45,35,0
42139,POS,Luxury,Desktop,Pune,2,42,11,0
25833,POS,Grocery,Desktop,Chennai,22,31,28,0
6295,POS,Luxury,Desktop,Hyderabad,7,42,33,0
12575,POS,Luxury,Laptop,Delhi,21,28,2,0
25456,ATM,Electronics,Desktop,Hyderabad,14,31,36,0
23022,ATM,Electronics,Laptop,Mumbai,21,58,9,0
31477,Online,Grocery,Desktop,Hyderabad,5,68,6,0
5406,POS,Travel,Laptop,Mumbai,10,41,50,0
22709,ATM,Grocery,Laptop,Hyderabad,1,59,47,0
38137,ATM,Electronics,Mobile,Bangalore,13,35,42,0
34407,Online,Travel,Laptop,Hyderabad,3,25,5,0
18100,ATM,Luxury,Laptop,Chennai,1,45,18,0
10036,Online,Travel,Laptop,Hyderabad,15,33,14,0
4231,ATM,Food,Laptop,Pune,20,63,19,0
18672,ATM,Travel,Mobile,Mumbai,16,47,4,0
17525,ATM,Grocery,Desktop,Mumbai,1,20,45,0
35865,POS,Travel,Laptop,Pune,0,67,48,0
5896,ATM,Grocery,Laptop,Chennai,14,51,15,0
31103,POS,Luxury,Desktop,Pune,22,63,25,0
23337,POS,Luxury,Desktop,Pune,13,34,22,0
34824,ATM,Electronics,Laptop,Delhi,11,70,16,0
26056,ATM,Travel,Mobile,Pune,2,39,22,0
29971,Online,Food,Desktop,Hyderabad,5,45,9,0
27657,ATM,Electronics,Mobile,Hyderabad,6,21,4,0
38990,ATM,Food,Laptop,Bangalore,13,60,36,0
1950,Online,Grocery,Desktop,Bangalore,8,49,7,0
8549,Online,Food,Laptop,Pune,21,43,12,0
30757,POS,Travel,Desktop,Delhi,16,43,26,0
35554,POS,Food,Laptop,Pune,15,23,18,0
11892,Online,Food,Laptop,Pune,15,29,8,0
3821,ATM,Electronics,Laptop,Delhi,23,20,48,0
12027,Online,Grocery,Desktop,Hyderabad,5,24,40,0
40381,ATM,Food,Laptop,Mumbai,13,63,6,0
5652,POS,Electronics,Laptop,Mumbai,1,63,20,0
45881,POS,Luxury,Desktop,Pune,22,70,3,0
32726,ATM,Grocery,Laptop,Hyderabad,15,46,18,0
22984,POS,Travel,Desktop,Pune,21,49,27,0
3690,Online,Food,Desktop,Hyderabad,20,62,28,0
28058,POS,Luxury,Laptop,Pune,13,27,39,0
26456,POS,Electronics,Mobile,Mumbai,16,36,23,0
19978,POS,Luxury,Desktop,Mumbai,1,40,16,0
30430,ATM,Electronics,Mobile,Hyderabad,20,70,47,0
18750,POS,Food,Laptop,Mumbai,5,46,49,0
9930,ATM,Luxury,Laptop,Delhi,16,59,37,0
1629,ATM,Travel,Mobile,Delhi,19,46,17,0
45835,Online,Electronics,Mobile,Chennai,17,68,32,0
23527,Online,Travel,Desktop,Bangalore,16,58,33,0
13276,Online,Food,Mobile,Mumbai,1,57,32,0
13851,Online,Electronics,Laptop,Hyderabad,2,68,8,0
40625,ATM,Travel,Laptop,Chennai,3,51,20,0
25559,Online,Luxury,Desktop,Mumbai,3,70,1,0
1799,ATM,Food,Laptop,Hyderabad,3,70,48,0
17778,POS,Electronics,Laptop,Delhi,19,31,25,0
39117,ATM,Food,Mobile,Delhi,8,35,15,0
5195,ATM,Luxury,Laptop,Chennai,5,64,32,0
6648,ATM,Luxury,Desktop,Mumbai,11,36,28,0
41986,ATM,Grocery,Laptop,Pune,2,64,40,0
17577,Online,Electronics,Desktop,Chennai,14,39,27,0
19491,POS,Grocery,Mobile,Chennai,8,19,28,0
25935,Online,Food,Mobile,Bangalore,21,41,14,0
14096,POS,Travel,Mobile,Hyderabad,18,39,47,0
21322,ATM,Grocery,Laptop,Bangalore,14,25,22,0
19840,POS,Electronics,Desktop,Pune,23,62,19,0
17722,ATM,Electronics,Mobile,Pune,17,29,30,0
19062,Online,Food,Mobile,Bangalore,4,23,32,0
21947,Online,Travel,Mobile,Mumbai,3,60,46,0
37466,ATM,Food,Desktop,Bangalore,17,27,14,0
30944,ATM,Electronics,Desktop,Bangalore,2,52,47,0
43111,POS,Electronics,Laptop,Mumbai,6,29,7,0
16760,POS,Luxury,Mobile,Bangalore,19,45,2,0
16401,POS,Electronics,Desktop,Hyderabad,5,53,7,0
40735,ATM,Food,Mobile,Chennai,2,21,33,0
38609,POS,Grocery,Laptop,Mumbai,8,30,14,0
6046,Online,Food,Laptop,Delhi,1,56,48,0
17264,Online,Food,Desktop,Delhi,6,66,7,0
47832,ATM,Luxury,Mobile,Bangalore,2,20,46,0
9811,Online,Grocery,Mobile,Delhi,12,51,41,0
17593,Online,Electronics,Desktop,Pune,7,67,30,0
14741,ATM,Food,Desktop,Delhi,13,21,29,0
15462,Online,Food,Desktop,Hyderabad,20,61,47,0
38192,ATM,Grocery,Mobile,Pune,20,38,24,0
19853,POS,Luxury,Desktop,Delhi,6,53,29,0
15017,POS,Travel,Desktop,Mumbai,2,54,49,0
29050,Online,Luxury,Laptop,Pune,7,40,18,0
12419,Online,Food,Laptop,Mumbai,19,18,5,0
41977,Online,Grocery,Desktop,Pune,1,18,30,0
40019,ATM,Luxury,Mobile,Mumbai,5,19,2,0
44708,ATM,Electronics,Laptop,Hyderabad,6,48,33,0
6985,POS,Grocery,Desktop,Chennai,21,33,37,0
3127,POS,Travel,Laptop,Delhi,15,53,48,0
28192,POS,Electronics,Desktop,Mumbai,11,56,41,0
18025,Online,Electronics,Desktop,Chennai,9,46,43,0
36417,POS,Luxury,Desktop,Delhi,13,24,8,0
36641,POS,Travel,Desktop,Hyderabad,3,24,21,0
42559,ATM,Travel,Mobile,Hyderabad,7,46,4,0
1926,Online,Luxury,Laptop,Bangalore,4,22,46,0
29774,Online,Food,Mobile,Mumbai,18,51,34,0
43168,Online,Grocery,Laptop,Pune,13,19,12,0
1878,POS,Electronics,Mobile,Hyderabad,12,34,45,0
20143,ATM,Food,Mobile,Hyderabad,19,52,36,0
40400,POS,Food,Laptop,Chennai,4,21,16,0
16184,POS,Travel,Mobile,Mumbai,20,55,18,0
3231,ATM,Food,Desktop,Delhi,3,48,9,0
14669,Online,Grocery,Mobile,Mumbai,11,51,19,0
42429,POS,Electronics,Mobile,Mumbai,2,35,14,0
436,ATM,Grocery,Laptop,Delhi,16,58,11,0
48551,Online,Electronics,Laptop,Delhi,1,60,23,0
2088,POS,Electronics,Mobile,Pune,13,26,12,0
37237,POS,Luxury,Desktop,Mumbai,6,28,38,0
26944,ATM,Grocery,Desktop,Mumbai,9,62,5,0
32119,ATM,Luxury,Desktop,Delhi,3,33,44,0
45922,POS,Electronics,Mobile,Chennai,3,63,27,0
34589,Online,Food,Laptop,Bangalore,8,41,30,0
28185,POS,Travel,Mobile,Pune,3,29,5,0
3523,POS,Food,Mobile,Mumbai,23,60,49,0
11094,POS,Luxury,Laptop,Hyderabad,21,43,21,0
21679,POS,Luxury,Desktop,Bangalore,6,31,2,0
18335,POS,Grocery,Desktop,Chennai,2,64,25,0
18527,POS,Luxury,Laptop,Pune,10,65,21,0
25771,ATM,Food,Desktop,Hyderabad,20,63,39,0
2382,POS,Luxury,Laptop,Delhi,8,37,14,0
26188,Online,Luxury,Laptop,Mumbai,11,59,23,0
33339,POS,Grocery,Laptop,Pune,5,27,20,0
20401,POS,Travel,Mobile,Hyderabad,11,64,45,0
5026,POS,Grocery,Desktop,Pune,7,41,38,0
35072,ATM,Food,Laptop,Bangalore,0,60,27,0
462,POS,Food,Mobile,Mumbai,3,25,23,0
26465,Online,Electronics,Desktop,Delhi,11,19,3,0
15000,Online,Luxury,Desktop,Hyderabad,13,41,14,0
48679,ATM,Travel,Desktop,Pune,15,38,27,0
19869,Online,Travel,Laptop,Chennai,9,35,31,0
24712,POS,Travel,Laptop,Hyderabad,2,22,4,0
835,Online,Electronics,Mobile,Delhi,4,68,2,0
19383,POS,Food,Desktop,Mumbai,16,31,33,0
2362,Online,Grocery,Desktop,Pune,6,35,34,0
4285,ATM,Luxury,Mobile,Bangalore,6,58,46,0
14359,ATM,Luxury,Desktop,Chennai,4,22,14,0
7655,POS,Electronics,Desktop,Bangalore,17,66,3,0
40591,Online,Luxury,Mobile,Delhi,5,43,17,0
46410,POS,Travel,Laptop,Delhi,13,65,4,0
41675,POS,Electronics,Laptop,Chennai,7,42,9,0
39999,ATM,Travel,Desktop,Hyderabad,10,36,15,0
2867,ATM,Luxury,Mobile,Pune,17,62,14,0
2980,ATM,Food,Laptop,Chennai,8,57,41,0
3498,Online,Electronics,Laptop,Pune,0,45,20,0
20817,POS,Food,Mobile,Mumbai,0,59,38,0
19719,POS,Travel,Desktop,Chennai,16,44,25,0
44006,POS,Grocery,Desktop,Delhi,1,50,17,0
42712,ATM,Grocery,Mobile,Hyderabad,21,40,14,0
48861,Online,Travel,Mobile,Hyderabad,12,57,45,0
40209,Online,Food,Desktop,Bangalore,3,67,40,0
9104,ATM,Food,Laptop,Hyderabad,3,23,37,0
18220,POS,Travel,Desktop,Bangalore,20,37,30,0
43789,Online,Food,Laptop,Mumbai,11,63,35,0
30532,Online,Electronics,Mobile,Chennai,11,31,49,0
14783,POS,Food,Mobile,Chennai,21,45,19,0
19236,ATM,Luxury,Laptop,Mumbai,18,50,29,0
16932,POS,Luxury,Desktop,Delhi,16,52,48,0
14688,Online,Luxury,Mobile,Hyderabad,2,59,34,0
24123,ATM,Food,Laptop,Pune,5,63,21,0
30713,ATM,Electronics,Desktop,Mumbai,14,26,16,0
26396,POS,Travel,Mobile,Bangalore,19,70,10,0
4242,ATM,Travel,Mobile,Delhi,20,59,46,0
44416,POS,Electronics,Laptop,Delhi,17,37,3,0
7823,Online,Electronics,Desktop,Bangalore,21,31,15,0
6965,Online,Food,Desktop,Bangalore,23,48,12,0
1095,POS,Grocery,Mobile,Chennai,0,59,45,0
1347,POS,Luxury,Desktop,Chennai,11,37,26,0
27989,ATM,Electronics,Laptop,Hyderabad,11,49,39,0
14145,Online,Food,Mobile,Delhi,18,62,3,0
12193,Online,Travel,Mobile,Bangalore,14,29,38,0
42288,POS,Luxury,Mobile,Hyderabad,15,46,34,0
47640,Online,Food,Desktop,Bangalore,11,21,41,0
12690,Online,Food,Desktop,Delhi,4,51,22,0
48069,Online,Food,Mobile,Delhi,22,42,37,0
46429,ATM,Food,Laptop,Hyderabad,20,22,21,0
42564,Online,Luxury,Mobile,Chennai,10,56,2,0
23773,ATM,Grocery,Desktop,Delhi,16,53,7,0
1645,Online,Luxury,Mobile,Pune,6,28,3,0
44878,ATM,Grocery,Laptop,Mumbai,15,69,14,0
31948,Online,Travel,Laptop,Bangalore,14,58,44,0
26450,Online,Electronics,Desktop,Delhi,3,31,38,0
40659,ATM,Travel,Mobile,Pune,14,20,8,0
40347,POS,Grocery,Mobile,Chennai,11,47,38,0
1959,ATM,Food,Laptop,Mumbai,19,70,38,0
8594,Online,Food,Mobile,Pune,16,39,27,0
21945,POS,Travel,Laptop,Mumbai,14,67,20,0
10074,POS,Luxury,Laptop,Chennai,20,45,40,0
45282,Online,Travel,Mobile,Bangalore,16,68,1,0
40712,POS,Luxury,Desktop,Bangalore,23,57,44,1
13182,ATM,Travel,Desktop,Bangalore,10,31,41,0
